address,house_type,solddate,soldprice,asking_price,size,monthly_fee,agent,municipality,year,month
21563,1,2020-11-27,2500000.0,2850000.0,250.0,3300000.0,27,12,7,10
40615,1,2020-11-26,9200000.0,8740000.0,215.0,3300000.0,22,28,7,10
30140,1,2020-11-26,950000.0,4370000.0,228.0,3300000.0,63,10,7,10
45879,1,2020-11-26,1350000.0,0.0,211.0,3300000.0,39,7,7,10
485,1,2020-02-06,1800000.0,1638000.0,140.0,3300000.0,22,36,7,1
45865,1,2020-09-03,2800000.0,2576000.0,176.0,3300000.0,63,29,7,8
47552,1,2020-03-13,3010000.0,2919700.0,180.0,3300000.0,43,7,7,2
28809,2,2020-01-31,3570000.0,3320100.0,108.0,3725000.0,39,11,7,0
32277,1,2020-04-12,7600000.0,6232000.0,209.0,3300000.0,22,11,7,3
40930,1,2020-12-10,1150000.0,966000.0,138.0,3300000.0,22,8,7,11
158,1,2020-11-12,4400000.0,3916000.0,136.0,3300000.0,17,15,7,10
38512,1,2020-08-18,4500000.0,4950000.0,140.0,3300000.0,4,35,7,7
7721,1,2020-08-27,3000000.0,2370000.0,138.0,3300000.0,26,27,7,7
20123,1,2020-03-15,7300000.0,6789000.0,179.0,3300000.0,20,18,7,2
37147,1,2020-06-17,4650000.0,4371000.0,140.0,3300000.0,63,18,7,5
11698,1,2020-06-17,4450000.0,4227500.0,139.0,3300000.0,63,30,7,5
17879,1,2020-06-18,6450000.0,4966500.0,139.0,3300000.0,63,26,7,5
38568,2,2020-06-18,1775000.0,1881500.0,138.0,3725000.0,39,36,7,5
29084,1,2020-06-18,4570000.0,4478600.0,138.0,3300000.0,22,11,7,5
20509,1,2020-06-18,5825000.0,5650250.0,140.0,3300000.0,22,11,7,5
34474,1,2020-08-26,3600000.0,3132000.0,137.0,3300000.0,39,29,7,7
6090,2,2020-06-16,4700000.0,3572000.0,140.0,3725000.0,22,11,7,5
31520,1,2020-08-25,3300000.0,2244000.0,140.0,3300000.0,22,42,7,7
18046,1,2020-08-25,3300000.0,2772000.0,139.0,3300000.0,39,4,7,7
2350,1,2020-08-25,6900000.0,6762000.0,136.0,3300000.0,32,35,7,7
38824,1,2020-08-21,2100000.0,1575000.0,137.0,3300000.0,22,14,7,7
4950,1,2020-08-20,4325000.0,3157250.0,137.0,3300000.0,39,4,7,7
29479,1,2020-08-20,4900000.0,4018000.0,140.0,3300000.0,61,32,7,7
26067,2,2020-06-18,1895000.0,3746725.0,140.0,3725000.0,22,22,7,5
6620,2,2020-06-23,2560000.0,1843200.0,138.0,3725000.0,22,4,7,5
24640,1,2020-06-23,4200000.0,3295100.0,140.0,3300000.0,22,17,7,5
19231,1,2020-06-24,4700000.0,4747000.0,136.0,3300000.0,63,42,7,5
32117,2,2020-08-25,7870000.0,7476500.0,136.0,3725000.0,6,11,7,7
29836,1,2020-06-24,4765000.0,4860300.0,140.0,3300000.0,63,18,7,5
1044,2,2020-11-07,5600000.0,5488000.0,140.0,3725000.0,63,11,7,10
2014,1,2020-10-26,3300000.0,3201000.0,244.0,3300000.0,22,42,7,9
5350,1,2020-04-06,2350000.0,2491000.0,140.0,3300000.0,22,3,7,3
3168,1,2020-05-06,6100000.0,5978000.0,137.0,3300000.0,22,26,7,4
47099,0,2020-05-06,6300000.0,6423000.0,138.0,5724.0,63,11,7,4
22056,1,2020-06-06,6800000.0,6868000.0,140.0,3300000.0,22,38,7,5
46995,1,2020-08-06,3610000.0,-1480100.0,140.0,3300000.0,22,27,7,7
46939,1,2020-08-06,1220000.0,1085800.0,138.0,3300000.0,22,30,7,7
40362,1,2020-09-06,8190000.0,6797700.0,139.0,3300000.0,20,26,7,8
46617,1,2020-10-06,4800000.0,4560000.0,136.0,3300000.0,14,15,7,9
40566,1,2020-11-06,3900000.0,3471000.0,139.0,3300000.0,63,35,7,10
4391,1,2020-06-15,2025000.0,2146500.0,138.0,3300000.0,22,7,7,5
36761,0,2020-11-06,5050000.0,4747000.0,140.0,2248.0,22,21,7,10
33446,1,2020-05-11,3050000.0,2958500.0,202.0,3300000.0,26,32,7,4
47284,1,2020-02-11,6750000.0,6952500.0,225.0,3300000.0,22,15,7,1
18530,1,2020-02-11,4150000.0,2531500.0,209.0,3300000.0,31,4,7,1
22450,1,2020-01-11,11750000.0,11280000.0,212.0,3300000.0,22,11,7,0
15770,1,2020-01-11,3210000.0,7348500.0,208.0,3300000.0,10,42,7,0
41667,1,2020-10-31,6700000.0,3417000.0,206.0,3300000.0,14,45,7,9
14474,1,2020-10-30,6100000.0,3188000.0,213.0,3300000.0,14,0,7,9
10629,1,2020-10-29,6900000.0,2959000.0,243.0,3300000.0,39,28,7,9
11692,1,2020-10-28,3900000.0,2730000.0,204.0,3300000.0,39,3,7,9
33504,2,2020-11-06,2380000.0,1927800.0,138.0,3725000.0,22,11,7,10
28940,1,2020-06-24,2500000.0,2025000.0,138.0,3300000.0,63,45,7,5
23944,1,2020-06-29,7150000.0,6864000.0,138.0,3300000.0,6,11,7,5
44034,1,2020-06-29,2900000.0,2639000.0,138.0,3300000.0,22,30,7,5
8541,0,2020-03-07,10600000.0,9858000.0,140.0,2641.0,6,11,7,2
23536,1,2020-03-07,4700000.0,4371000.0,140.0,3300000.0,22,11,7,2
9973,1,2020-05-07,3500000.0,2450000.0,136.0,3300000.0,55,30,7,4
34063,1,2020-06-07,2095000.0,2199750.0,137.0,3300000.0,10,42,7,5
11596,1,2020-07-07,4800000.0,4464000.0,138.0,3300000.0,22,18,7,6
23847,1,2020-03-23,1950000.0,6024750.0,180.0,3300000.0,22,12,7,2
47393,1,2020-08-07,2590000.0,2253300.0,137.0,3300000.0,63,4,7,7
39591,0,2020-08-07,3800000.0,3838000.0,138.0,2380000.0,22,31,7,7
1579,2,2020-08-07,7550000.0,5894750.0,136.0,3725000.0,6,11,7,7
8011,2,2020-03-07,5200000.0,5304000.0,136.0,4895.0,43,26,7,2
46264,1,2020-07-28,2450000.0,2376500.0,140.0,3300000.0,22,45,7,6
11311,1,2020-07-24,2400000.0,2232000.0,140.0,3300000.0,22,21,7,6
42709,1,2020-07-23,5040000.0,4888800.0,140.0,3300000.0,22,26,7,6
17101,1,2020-06-26,6200000.0,5890000.0,140.0,3300000.0,22,1,7,5
45607,1,2020-07-20,5450000.0,4557500.0,138.0,3300000.0,22,42,7,6
35094,1,2020-07-20,4300000.0,3225000.0,140.0,3300000.0,14,45,7,6
2020,2,2020-07-16,4700000.0,4888000.0,136.0,3725000.0,22,21,7,6
12259,1,2020-07-16,3495000.0,3742500.0,140.0,3300000.0,39,38,7,6
21983,1,2020-07-14,2450000.0,2597000.0,140.0,3300000.0,11,30,7,6
4288,1,2020-07-14,4150000.0,4042500.0,140.0,3300000.0,32,17,7,6
35810,1,2020-07-28,1400000.0,1386000.0,137.0,3300000.0,55,14,7,6
8295,2,2020-03-07,2735000.0,2570900.0,140.0,3725000.0,43,4,7,2
38617,2,2020-03-07,3500000.0,2218200.0,137.0,3725000.0,14,11,7,2
7636,1,2020-02-07,2275000.0,1865500.0,140.0,3300000.0,39,29,7,1
21960,1,2020-08-19,3600000.0,3024000.0,140.0,3300000.0,22,18,7,7
16049,2,2020-08-19,3700000.0,3071000.0,138.0,3725000.0,63,1,7,7
33146,1,2020-08-17,5200000.0,5460000.0,138.0,3300000.0,22,42,7,7
31174,1,2020-08-17,5825000.0,5475500.0,140.0,3300000.0,6,11,7,7
36254,1,2020-08-14,3900000.0,5085333.333333333,137.0,3300000.0,22,32,7,7
46663,1,2020-08-14,5500000.0,4695166.666666667,140.0,3300000.0,63,26,7,7
23199,1,2020-08-13,4100000.0,4305000.0,139.0,3300000.0,43,33,7,7
30649,1,2020-12-08,2700000.0,2484000.0,139.0,3300000.0,14,4,7,11
44210,1,2020-11-08,3950000.0,1787000.0,137.0,3300000.0,63,0,7,10
598,1,2020-11-08,1000000.0,1090000.0,138.0,3300000.0,23,2,7,10
46278,1,2020-10-08,1720000.0,1427600.0,137.0,3300000.0,63,43,7,9
22443,0,2020-10-08,8500000.0,7990000.0,140.0,3748.0,68,27,7,9
47432,1,2020-09-08,2500000.0,5741000.0,140.0,3300000.0,39,25,7,8
15621,1,2020-07-08,3600000.0,3492000.0,139.0,3300000.0,43,7,7,6
6463,1,2020-07-08,3100000.0,2976000.0,140.0,3300000.0,61,32,7,6
38821,1,2020-06-08,2250000.0,2182500.0,137.0,3300000.0,22,14,7,5
26486,1,2020-05-08,3830000.0,3676800.0,137.0,3300000.0,14,17,7,4
34127,1,2020-07-30,3000000.0,3243366.6666666665,137.0,3300000.0,22,42,7,6
29835,1,2020-07-29,1400000.0,2809933.3333333335,140.0,3300000.0,63,18,7,6
27261,1,2020-06-30,6750000.0,7020000.0,138.0,3300000.0,22,31,7,5
31200,1,2020-01-07,4800000.0,3840000.0,138.0,3300000.0,6,17,7,0
8289,1,2020-09-11,2911000.0,2969220.0,210.0,3300000.0,63,45,7,8
743,1,2020-09-11,11000000.0,10780000.0,228.0,3300000.0,6,11,7,8
11028,1,2020-10-07,8370000.0,7951500.0,139.0,3300000.0,43,26,7,9
31096,2,2020-12-11,9200000.0,10110666.666666666,220.0,3725000.0,63,11,7,11
16000,1,2020-09-15,1675000.0,3764625.0,138.0,3300000.0,63,23,7,8
3487,1,2020-09-14,3750000.0,3600000.0,140.0,3300000.0,14,20,7,8
12321,1,2020-11-09,6300000.0,5796000.0,138.0,3300000.0,22,11,7,10
25336,1,2020-11-09,1900000.0,1387000.0,138.0,3300000.0,22,7,7,10
40156,1,2020-11-09,3400000.0,3638000.0,137.0,3300000.0,22,21,7,10
30609,1,2020-11-11,8600000.0,10445333.333333334,201.0,3300000.0,49,11,7,10
34811,1,2020-11-09,3150000.0,3559500.0,140.0,3300000.0,55,40,7,10
41597,1,2020-10-09,5460000.0,5623800.0,138.0,3300000.0,22,18,7,9
4138,1,2020-04-09,1650000.0,1749000.0,98.0,3300000.0,26,27,7,3
6258,1,2020-10-09,6175000.0,5928000.0,139.0,3300000.0,22,18,7,9
36726,1,2020-10-09,9500000.0,7220000.0,137.0,3300000.0,22,48,7,9
33362,1,2020-10-09,10100000.0,8888000.0,138.0,3300000.0,39,33,7,9
14982,1,2020-10-09,1525000.0,1647000.0,140.0,3300000.0,55,14,7,9
13519,1,2020-09-09,4450000.0,3871500.0,140.0,3300000.0,22,27,7,8
30161,1,2020-08-09,1872500.0,1891225.0,140.0,3300000.0,39,30,7,7
19131,1,2020-08-09,3780000.0,3477600.0,137.0,3300000.0,22,45,7,7
21371,1,2020-08-09,5350000.0,5189500.0,137.0,3300000.0,39,17,7,7
27698,0,2020-04-09,5250000.0,5302500.0,137.0,7015.0,22,11,7,3
6658,1,2020-04-09,2650000.0,5226200.0,140.0,3300000.0,43,3,7,3
4666,1,2020-03-09,4350000.0,5149900.0,136.0,3300000.0,22,15,7,2
34162,1,2020-03-09,6040000.0,5073600.0,138.0,3300000.0,39,17,7,2
46914,2,2020-03-09,1000000.0,1050000.0,136.0,3725000.0,63,47,7,2
28035,0,2020-03-09,8000000.0,7760000.0,139.0,6996.0,39,11,7,2
6029,1,2020-09-16,4225000.0,3929250.0,138.0,3300000.0,66,11,7,8
16807,1,2020-09-16,6250000.0,6375000.0,140.0,3300000.0,6,18,7,8
32373,1,2020-09-17,4660000.0,6103000.0,140.0,3300000.0,22,0,7,8
37387,1,2020-09-18,5950000.0,5831000.0,140.0,3300000.0,22,11,7,8
34377,1,2020-09-10,1500000.0,630000.0,136.0,3300000.0,22,12,7,8
33498,2,2020-09-10,2900000.0,2436000.0,140.0,3725000.0,22,11,7,8
35751,2,2020-08-10,620000.0,539400.0,137.0,3725000.0,63,47,7,7
13340,1,2020-07-10,3500000.0,3360000.0,139.0,3300000.0,63,46,7,6
24847,1,2020-05-10,5650000.0,4859000.0,137.0,3300000.0,6,15,7,4
43409,1,2020-02-10,3850000.0,3349500.0,138.0,3300000.0,20,18,7,1
21330,1,2020-09-30,3725000.0,2309500.0,136.0,3300000.0,22,40,7,8
39790,1,2020-09-30,3675000.0,3711750.0,140.0,3300000.0,22,31,7,8
44461,1,2020-09-28,2500000.0,2225000.0,139.0,3300000.0,22,7,7,8
47909,1,2020-09-28,7350000.0,5344000.0,136.0,3300000.0,63,18,7,8
25015,1,2020-09-28,9300000.0,8463000.0,137.0,3300000.0,6,11,7,8
7473,1,2020-02-09,6900000.0,6210000.0,138.0,3300000.0,63,11,7,1
5759,1,2020-09-28,9175000.0,9266750.0,137.0,3300000.0,6,11,7,8
300,1,2020-09-25,1600000.0,1344000.0,139.0,3300000.0,63,47,7,8
45748,1,2020-09-24,5600000.0,4760000.0,138.0,3300000.0,63,28,7,8
14473,1,2020-09-23,2395000.0,4501333.333333333,139.0,3300000.0,22,20,7,8
16777,1,2020-09-23,2050000.0,4242666.666666667,140.0,3300000.0,32,37,7,8
8472,1,2020-09-23,4150000.0,3984000.0,137.0,3300000.0,32,0,7,8
12412,2,2020-09-22,4500000.0,4317000.0,137.0,3725000.0,22,11,7,8
23811,1,2020-09-22,5000000.0,4650000.0,136.0,3300000.0,39,26,7,8
33072,1,2020-09-19,4200000.0,4733187.5,138.0,3300000.0,63,0,7,8
20667,1,2020-09-18,2200000.0,4816375.0,140.0,3300000.0,22,27,7,8
263,2,2020-09-18,5200000.0,4899562.5,136.0,5854.0,32,11,7,8
46760,1,2020-09-18,5245000.0,4982750.0,140.0,3300000.0,6,26,7,8
11702,0,2020-09-25,4550000.0,3913000.0,139.0,5828.0,63,28,7,8
26222,1,2020-02-09,1370000.0,1233000.0,140.0,3300000.0,39,1,7,1
3876,1,2020-11-09,1250000.0,1450000.0,136.0,3300000.0,39,43,7,10
27032,2,2020-01-09,2850000.0,2451000.0,138.0,3725000.0,22,42,7,0
7655,0,2020-07-16,1250000.0,2152500.0,40.0,2530.0,14,0,7,6
30528,1,2020-11-13,9400000.0,9776000.0,225.0,3300000.0,37,11,7,10
44298,1,2020-11-18,7600000.0,6612000.0,230.0,3300000.0,6,1,7,10
35261,1,2020-11-19,8500000.0,7310000.0,222.0,3300000.0,9,28,7,10
3685,1,2020-11-19,6100000.0,5856000.0,237.9,3300000.0,39,11,7,10
572,1,2020-02-09,4700000.0,4888000.0,140.0,3300000.0,39,26,7,1
39947,1,2020-11-25,9325000.0,8952000.0,212.0,3300000.0,39,26,7,10
6038,1,2020-08-29,5600000.0,5488000.0,140.0,3300000.0,32,28,7,7
29139,1,2020-08-27,3010000.0,3220700.0,139.0,3300000.0,38,21,7,7
4040,1,2020-11-25,1300000.0,1508000.0,220.0,3300000.0,22,39,7,10
26839,1,2020-11-25,5050000.0,4040000.0,215.0,3300000.0,39,18,7,10
12389,2,2020-08-27,4420000.0,4568850.0,137.0,3725000.0,20,11,7,7
3394,2,2020-08-28,6100000.0,5917000.0,138.0,3725000.0,6,11,7,7
35572,1,2020-08-28,1350000.0,1390500.0,140.0,3300000.0,33,12,7,7
84,1,2020-08-31,1750000.0,1452500.0,140.0,3300000.0,22,37,7,7
7951,2,2020-08-29,5195000.0,3439250.0,136.0,4895.0,43,26,7,7
25235,1,2020-11-15,11960000.0,12199200.0,233.0,3300000.0,6,11,7,10
10022,1,2020-11-15,15500000.0,12400000.0,202.0,3300000.0,6,11,7,10
47766,0,2021-04-11,2855000.0,2569500.0,115.0,5071.0,63,40,8,3
34741,2,2021-04-11,4180000.0,3553000.0,114.5,5204.0,22,18,8,3
35812,1,2021-04-11,1685000.0,3009550.0,112.0,3300000.0,22,14,8,3
16233,0,2021-01-10,8300000.0,3838400.0,107.0,4522.0,20,11,8,0
4398,1,2021-05-11,2710000.0,2466100.0,115.0,3300000.0,63,23,8,4
10782,1,2021-01-10,825000.0,3164800.0,110.0,3300000.0,63,39,8,0
33079,1,2021-01-10,3460000.0,2491200.0,107.0,3300000.0,14,20,8,0
34848,1,2021-03-11,6100000.0,5917000.0,115.0,3300000.0,55,11,8,2
27856,0,2021-09-30,5750000.0,5117500.0,106.0,5565.0,22,1,8,8
40716,2,2021-10-28,5000000.0,4450000.0,115.0,3725000.0,63,11,8,9
48052,1,2021-10-28,3710000.0,3585800.0,115.0,3300000.0,22,18,8,9
44198,0,2021-07-14,7900000.0,2721600.0,126.0,5139.0,59,11,8,6
43149,1,2021-07-14,2510000.0,1857400.0,126.0,3300000.0,10,42,8,6
3128,0,2021-04-11,1400000.0,1288000.0,112.0,7283.0,39,19,8,3
7582,0,2021-07-11,4363000.0,2604800.0,112.0,6515.0,22,45,8,6
35326,2,2021-08-24,3580000.0,3508400.0,107.0,3725000.0,22,0,8,7
4570,1,2021-10-28,2500000.0,5355250.0,112.0,3300000.0,14,4,8,9
36262,0,2021-11-15,5110000.0,4394600.0,112.5,5699.0,63,11,8,10
21824,2,2021-11-14,3360000.0,3393600.0,113.0,6582.0,22,1,8,10
25720,1,2021-11-13,5800000.0,5974000.0,113.0,3300000.0,37,11,8,10
4865,0,2021-12-11,5435000.0,4945850.0,112.0,7250.0,6,28,8,11
18162,0,2021-12-11,3750000.0,3116925.0,114.5,5476.0,39,43,8,11
26889,0,2021-11-11,1400000.0,1288000.0,115.0,6309.0,22,23,8,10
20634,2,2021-11-11,1135000.0,817200.0,115.0,3725000.0,63,47,8,10
37855,2,2021-10-11,6600000.0,2935633.3333333335,111.0,3725000.0,22,11,8,9
29490,1,2021-10-11,3295000.0,5054066.666666667,115.0,3300000.0,32,42,8,9
12170,0,2021-01-10,4700000.0,4512000.0,110.0,6062.0,6,1,8,0
19215,0,2021-10-11,7550000.0,7172500.0,115.0,5361.0,6,11,8,9
16145,2,2021-08-11,3470000.0,3435300.0,115.0,3725000.0,22,18,8,7
16813,1,2021-08-11,2500000.0,1625000.0,112.0,3300000.0,63,25,8,7
34837,2,2021-07-11,2950000.0,2743500.0,114.0,5714.0,20,0,8,6
46482,1,2021-09-30,1200000.0,5272666.666666667,108.0,3300000.0,22,39,8,8
39866,1,2021-01-10,2145000.0,2187900.0,110.0,3300000.0,63,23,8,0
28257,1,2021-07-14,5925000.0,4799250.0,125.0,3300000.0,0,48,8,6
31799,1,2021-10-26,2320000.0,1554400.0,111.0,3300000.0,22,4,8,9
23829,1,2021-10-27,1350000.0,999000.0,115.0,3300000.0,10,8,8,9
27450,0,2021-10-27,6590000.0,6260500.0,113.0,5221.0,6,11,8,9
36816,1,2021-09-11,5900000.0,5303900.0,111.0,3300000.0,22,0,8,8
24216,0,2021-07-14,12870000.0,4676062.5,130.0,3826.0,54,11,8,6
4979,1,2021-07-15,4950000.0,4306500.0,127.0,3300000.0,22,32,8,6
30819,1,2021-07-15,3515000.0,4429687.5,126.0,3300000.0,39,40,8,6
3993,1,2021-10-28,1300000.0,1053000.0,111.0,3300000.0,22,39,8,9
15968,0,2021-07-30,3950000.0,1648500.0,127.0,5677.0,63,0,8,6
17077,1,2021-07-30,2200000.0,2244000.0,128.0,3300000.0,22,20,8,6
43333,1,2021-07-28,5475000.0,3996750.0,125.0,3300000.0,0,48,8,6
34276,1,2021-07-28,4600000.0,4140000.0,126.0,3300000.0,55,4,8,6
34990,1,2021-07-27,6250000.0,5814000.0,127.0,3300000.0,20,18,8,6
6671,1,2021-07-27,7200000.0,7488000.0,126.0,3300000.0,6,15,8,6
37498,1,2021-07-26,1450000.0,1493500.0,125.0,3300000.0,22,43,8,6
32819,1,2021-07-22,4250000.0,3740000.0,127.0,3300000.0,22,18,8,6
43581,1,2021-07-22,1725000.0,1121250.0,125.0,3300000.0,63,47,8,6
22995,1,2021-08-24,3150000.0,2992500.0,109.0,3300000.0,63,18,8,7
17997,1,2021-10-29,3775000.0,4001500.0,111.0,3300000.0,22,42,8,9
20483,2,2021-08-24,5250000.0,4672500.0,107.0,3725000.0,6,11,8,7
30454,1,2021-08-24,2560000.0,2380800.0,110.0,3300000.0,22,30,8,7
46115,0,2021-08-27,3050000.0,2836500.0,109.0,7609.0,6,17,8,7
46108,2,2021-08-27,1775000.0,1899250.0,108.0,3725000.0,63,42,8,7
45399,1,2021-08-27,500000.0,545000.0,106.0,3300000.0,32,14,8,7
8616,0,2021-09-30,7200000.0,6264000.0,109.0,5347.0,2,11,8,8
35325,2,2021-08-26,3610000.0,2888000.0,110.0,3725000.0,63,0,8,7
4109,0,2021-08-26,1710000.0,1316700.0,110.0,6301.0,32,4,8,7
17195,1,2021-08-25,3300000.0,2706000.0,110.0,3300000.0,22,4,8,7
23806,0,2021-08-25,6150000.0,6027000.0,108.1,6687.0,63,11,8,7
17866,0,2021-08-25,4300000.0,4171000.0,108.0,6227.0,39,11,8,7
32777,2,2021-08-25,2605000.0,2474750.0,107.7,4603.0,14,20,8,7
591,1,2021-08-24,2000000.0,1780000.0,110.0,3300000.0,63,40,8,7
20925,1,2021-07-15,3650000.0,4552875.0,125.0,3300000.0,26,32,8,6
32369,2,2021-10-29,4900000.0,4688750.0,112.0,3725000.0,39,11,8,9
3579,2,2021-02-11,3865000.0,3401200.0,115.0,3725000.0,6,18,8,1
2009,2,2021-08-24,4770000.0,4102200.0,106.0,3725000.0,22,11,8,7
5958,1,2021-07-19,9500000.0,9880000.0,125.2,3300000.0,20,11,8,6
34315,0,2021-07-20,7400000.0,6290000.0,125.0,7295.0,20,11,8,6
43796,1,2021-07-20,1000000.0,3705625.0,128.0,3300000.0,22,41,8,6
15222,1,2021-02-09,5600000.0,4816000.0,110.0,3300000.0,63,17,8,1
30783,1,2021-01-09,4600000.0,3910000.0,106.0,3300000.0,39,17,8,0
39642,0,2021-01-09,2750000.0,2310000.0,106.0,5956.0,6,1,8,0
29358,1,2021-01-09,2250000.0,2475000.0,110.0,3300000.0,10,42,8,0
10286,1,2021-08-31,1800000.0,2196000.0,108.0,3300000.0,39,45,8,7
30466,2,2021-08-31,2350000.0,1349500.0,106.5,6953.0,35,11,8,7
8415,1,2021-08-30,2515000.0,503000.0,110.0,3300000.0,22,29,8,7
37534,1,2021-01-11,1330000.0,1303400.0,113.0,3300000.0,22,12,8,0
21881,0,2021-08-30,3635000.0,3489600.0,107.0,7295.0,22,4,8,7
18752,1,2021-08-30,8950000.0,7428500.0,110.0,3300000.0,55,11,8,7
37398,1,2021-08-30,5900000.0,5841000.0,108.0,3300000.0,63,11,8,7
35270,1,2021-08-30,3250000.0,2925000.0,107.0,3300000.0,39,4,8,7
9047,1,2021-08-30,700000.0,777000.0,106.0,3300000.0,39,7,8,7
21380,1,2021-08-29,2800000.0,2884000.0,106.0,3300000.0,22,38,8,7
34155,2,2021-08-29,6050000.0,5445000.0,109.0,3725000.0,20,11,8,7
46339,0,2021-08-29,3200000.0,4860000.0,108.0,4705.0,35,0,8,7
47898,2,2021-08-27,4500000.0,4275000.0,110.0,3725000.0,22,11,8,7
46681,1,2021-08-27,4625000.0,4162500.0,107.0,3300000.0,22,11,8,7
12364,1,2021-03-11,5095000.0,4636450.0,114.0,3300000.0,39,17,8,2
12464,1,2021-02-11,2350000.0,1363000.0,111.0,3300000.0,39,13,8,1
21385,1,2021-08-30,2520000.0,2494800.0,106.0,3300000.0,22,20,8,7
27215,1,2021-10-31,5600000.0,5376000.0,115.0,3300000.0,39,11,8,9
32358,2,2021-08-10,4550000.0,2046300.0,115.0,3725000.0,39,11,8,7
45903,1,2021-10-09,3850000.0,3734500.0,113.0,3300000.0,14,0,8,9
39602,1,2021-09-30,13500000.0,12420000.0,111.0,3300000.0,22,35,8,8
18361,2,2021-09-30,3100000.0,2325000.0,115.0,3725000.0,19,40,8,8
21978,1,2021-09-30,4400000.0,3696000.0,113.5,3300000.0,39,30,8,8
39370,1,2021-09-30,3570000.0,3034500.0,111.0,3300000.0,63,18,8,8
25125,1,2021-09-30,4050000.0,2956500.0,115.0,3300000.0,39,35,8,8
2823,1,2021-09-29,2650000.0,1749000.0,112.0,3300000.0,22,7,8,8
34962,0,2021-09-29,2400000.0,2280000.0,114.0,6480.0,22,4,8,8
10824,2,2021-09-29,4050000.0,3523500.0,113.0,3725000.0,39,0,8,8
40829,1,2021-09-29,3440000.0,2924000.0,113.0,3300000.0,39,29,8,8
13069,1,2021-09-29,4350000.0,3784500.0,115.0,3300000.0,19,40,8,8
8591,2,2021-09-29,4995000.0,2982375.0,112.0,3725000.0,6,11,8,8
17003,1,2021-09-29,2295000.0,2180250.0,111.0,3300000.0,63,23,8,8
25133,1,2021-09-28,2650000.0,2756000.0,115.0,3300000.0,38,21,8,8
46594,1,2021-09-27,6250000.0,6000000.0,111.0,3300000.0,63,11,8,8
41788,1,2021-09-30,2350000.0,7004300.0,112.0,3300000.0,22,3,8,8
14934,0,2021-09-27,7405000.0,6368300.0,112.1,5574.0,13,11,8,8
35542,2,2021-09-24,1700000.0,1649000.0,114.0,3725000.0,22,45,8,8
1162,1,2021-09-24,4000000.0,3860800.0,115.0,3300000.0,63,1,8,8
25723,1,2021-09-24,6980000.0,6072600.0,113.0,3300000.0,6,11,8,8
45907,1,2021-09-24,3725000.0,3762250.0,113.0,3300000.0,35,0,8,8
16190,1,2021-09-24,2200000.0,2332000.0,113.0,3300000.0,14,45,8,8
11192,1,2021-09-23,1800000.0,1440000.0,115.0,3300000.0,22,23,8,8
18122,2,2021-09-23,1890000.0,1549800.0,111.6,4495.0,22,46,8,8
29877,0,2021-09-23,7360000.0,5961600.0,111.0,5865.0,37,11,8,8
19291,1,2021-09-23,1800000.0,1440000.0,115.0,3300000.0,63,23,8,8
19183,0,2021-09-23,8375000.0,8458750.0,114.0,5107.0,6,11,8,8
39653,1,2021-09-23,2700000.0,2160000.0,112.0,3300000.0,32,30,8,8
6791,2,2021-09-23,4700000.0,4136000.0,114.0,3725000.0,43,26,8,8
26379,2,2021-09-23,2250000.0,2137500.0,113.0,3725000.0,43,4,8,8
41044,1,2021-09-22,3725000.0,1899750.0,113.0,3300000.0,22,32,8,8
38252,1,2021-09-25,3550000.0,3479000.0,111.0,3300000.0,20,11,8,8
34376,1,2021-01-10,1690000.0,1588600.0,114.0,3300000.0,56,12,8,0
13966,2,2021-01-10,3315000.0,2685150.0,114.0,3725000.0,43,33,8,0
11896,1,2021-01-10,3850000.0,2772000.0,114.0,3300000.0,63,1,8,0
30201,1,2021-08-10,5400000.0,2201700.0,115.0,3300000.0,63,0,8,7
35746,2,2021-08-10,2910000.0,2357100.0,112.0,3725000.0,39,4,8,7
5138,1,2021-08-10,3500000.0,3150000.0,114.0,3300000.0,22,40,8,7
46756,1,2021-08-10,5300000.0,4929000.0,112.0,3300000.0,22,15,8,7
4747,2,2021-09-10,3599000.0,4409700.0,114.0,5550.0,22,17,8,8
4747,2,2021-09-10,3729000.0,3890400.0,114.0,5550.0,22,17,8,8
34314,0,2021-10-10,6050000.0,3371100.0,110.2,6144.0,22,11,8,9
1024,1,2021-07-10,1950000.0,1735500.0,112.0,3300000.0,22,45,8,6
32625,2,2021-07-10,5200000.0,4992000.0,112.0,3725000.0,22,26,8,6
13337,0,2021-07-10,5900000.0,5487000.0,111.0,5958.0,39,11,8,6
37297,0,2021-07-10,2295000.0,6307500.0,115.0,5382.0,22,45,8,6
25168,1,2021-06-10,8100000.0,7128000.0,111.0,3300000.0,22,48,8,5
14817,2,2021-06-10,4000000.0,6043750.0,112.0,3725000.0,63,18,8,5
29485,1,2021-06-10,5450000.0,4959500.0,112.0,3300000.0,39,26,8,5
18164,0,2021-06-10,4050000.0,3726000.0,114.5,5476.0,39,43,8,5
44530,0,2021-11-15,845000.0,895700.0,113.0,6737.0,39,42,8,10
37297,0,2021-06-10,2295000.0,3410666.6666666665,115.0,5382.0,22,45,8,5
5688,1,2021-01-10,2950000.0,2419000.0,115.0,3300000.0,63,43,8,0
8209,1,2021-01-10,1200000.0,1080000.0,115.0,3300000.0,6,4,8,0
23469,0,2021-01-10,4200000.0,3990000.0,112.0,5282.0,6,11,8,0
